X,Y,OBJECTID,STNCODE,STNNAME,ADDRESS1,ADDRESS2,CITY,STATE,ZIP,STNTYPE,STFIPS
-119.561201999672505,47.306774000319933,911,EPR,"Ephrata, WA",1352 Basin Street SW,Shell Gasoline Station,Ephrata,WA,98823,BUS,53
-123.089598999993825,44.04903399971937,912,EUB,"Eugene, OR",987 Pearl Street,Greyhound Station,Eugene,OR,97401,BUS,41
-123.074349000006293,44.043374999556647,913,EUO,"Eugene, OR",1320 East 15th Avenue,University of Oregon across street from Student R*,Eugene,OR,97403,BUS,41
-87.569533999994064,37.973786000423615,914,EVN,"Evansville, IN",119 Northwest 6th Street,Greyhound/METS Bus Terminal,Evansville,IN,47708,BUS,18
-105.991608000009137,39.2255160003632,915,FRP,"Fairplay, CO",620 US Highway 285,Sinclair Gas Station,Fairplay,CO,80421,BUS,08
-77.382299000198657,39.416261000344946,916,FRR,"Frederick Airport, MD",1341 Hughes Ford Road,BayRunner Shuttle Office,Frederick Airport,MD,21705,BUS,24
-78.933168000302942,39.648899999635319,917,FSB,"Frostburg, MD",101 Braddock Road,"Frostburg State Univ, Harold J Cordts PE Center",Frostburg,MD,21532,BUS,24
-87.33894900009625,41.604268999614703,918,GRY,"Gary, IN",100 West 4th Avenue,Metro Center Station,Gary,IN,46402,BUS,18
-104.731948000399882,47.107185999934018,919,GLD,"Glendive, MT",1302 West Towne Street,Robins Service,Glendive,MT,59330,BUS,30
-123.054645999713102,42.431979999777241,920,GHL,"Gold Hill, OR",868 2nd Avenue,Ray's Market,Gold Hill,OR,97525,BUS,41
-77.969138000018631,35.382715000097221,921,GBO,"Goldsboro, NC",1615 East Beech Street,GATEWAY Transit Terminal,Goldsboro,NC,27350,BUS,37
-79.100325999844983,39.69235399983728,922,GTV,"Grantsville, MD",3000 Chestnut Ridge Road,Pilot Travel Center,Grantsville,MD,21536,BUS,24
-77.37004699996902,35.613549999832685,923,GRN,"Greenville, NC",Second and Reade Streets,Greenville Area Transit Transfer Center,Greenville,NC,27834,BUS,37
-87.780118000245466,31.6875159995638,924,GVH,"Grove Hill, AL",430 South Jackson Street,Dunn's Exxon Gas Station,Grove Hill,AL,36451,BUS,01
-89.093162000226073,30.427873999885264,925,GUG,"Gulfport, MS",10015 US Highway 49,Clark Convenience Store,Gulfport,MS,39501,BUS,28
